function	1_demultiplex.bc1005--bc1101.hifi_reads	1_demultiplex.bc1007--bc1056.hifi_reads	1_demultiplex.bc1007--bc1096.hifi_reads	1_demultiplex.bc1008--bc1082.hifi_reads	1_demultiplex.bc1012--bc1065.hifi_reads	1_demultiplex.bc1015--bc1044.hifi_reads	1_demultiplex.bc1015--bc1082.hifi_reads	1_demultiplex.bc1020--bc1107.hifi_reads	1_demultiplex.bc1022--bc1059.hifi_reads	1_demultiplex.bc1024--bc1100.hifi_reads	2_demultiplex.bc1005--bc1083.hifi_reads	2_demultiplex.bc1007--bc1045.hifi_reads	2_demultiplex.bc1007--bc1075.hifi_reads	2_demultiplex.bc1008--bc1101.hifi_reads	2_demultiplex.bc1012--bc1101.hifi_reads	2_demultiplex.bc1015--bc1033.hifi_reads	2_demultiplex.bc1015--bc1060.hifi_reads	2_demultiplex.bc1020--bc1096.hifi_reads	2_demultiplex.bc1022--bc1056.hifi_reads	2_demultiplex.bc1024--bc1056.hifi_reads	3_demultiplex.bc1005--bc1035.hifi_reads	3_demultiplex.bc1005--bc1096.hifi_reads	3_demultiplex.bc1007--bc1035.hifi_reads	3_demultiplex.bc1007--bc1044.hifi_reads	3_demultiplex.bc1007--bc1056.hifi_reads	3_demultiplex.bc1007--bc1096.hifi_reads	3_demultiplex.bc1008--bc1035.hifi_reads	3_demultiplex.bc1008--bc1082.hifi_reads	3_demultiplex.bc1012--bc1035.hifi_reads	3_demultiplex.bc1012--bc1044.hifi_reads	3_demultiplex.bc1012--bc1065.hifi_reads	3_demultiplex.bc1012--bc1107.hifi_reads	3_demultiplex.bc1015--bc1035.hifi_reads	3_demultiplex.bc1015--bc1044.hifi_reads	3_demultiplex.bc1022--bc1035.hifi_reads	3_demultiplex.bc1022--bc1059.hifi_reads	3_demultiplex.bc1022--bc1100.hifi_reads	3_demultiplex.bc1024--bc1035.hifi_reads	3_demultiplex.bc1024--bc1089.hifi_reads	4_demultiplex.bc1005--bc1060.hifi_reads	4_demultiplex.bc1007--bc1096.hifi_reads	4_demultiplex.bc1008--bc1096.hifi_reads	4_demultiplex.bc1012--bc1096.hifi_reads	4_demultiplex.bc1015--bc1044.hifi_reads	4_demultiplex.bc1015--bc1082.hifi_reads	4_demultiplex.bc1015--bc1096.hifi_reads	4_demultiplex.bc1020--bc1065.hifi_reads	4_demultiplex.bc1020--bc1096.hifi_reads	4_demultiplex.bc1024--bc1044.hifi_reads
RXN-11244	57.0	94.0	148.0	14.0	141.0	21.0	130.0	50.0	0.0	96.0	74.0	29.0	0.0	5.0	352.0	1.0	16.0	9.0	114.0	64.0	100.0	86.0	69.0	101.0	102.0	1084.0	0.0	0.0	24.0	65.0	362.0	200.0	14.0	25.5	78.0	479.0	36.0	85.0	18.0	713.0	597.0	144.0	607.0	103.0	63.0	180.0	66.0	536.0	56.0
RXN-11245	15.0	44.0	62.0	0.0	69.75	13.0	52.0	20.0	0.0	32.0	12.0	25.0	0.0	0.0	134.0	1.0	8.0	3.0	55.0	0.0	42.0	38.0	11.0	45.0	78.0	475.0	0.0	0.0	12.0	25.0	172.0	100.0	14.0	13.5	30.0	211.0	18.0	37.0	2.0	282.0	195.0	56.0	273.0	59.0	34.0	62.0	26.0	218.0	30.0
RXN-11246	18.0	0.0	0.0	7.0	65.0	5.0	52.0	20.0	0.0	0.0	10.0	7.0	0.0	0.0	47.0	1.0	0.0	0.0	30.0	16.0	10.0	28.0	12.0	0.0	38.0	218.0	0.0	0.0	0.0	0.0	47.0	0.0	14.0	1.5	14.0	18.0	0.0	13.0	4.0	92.0	122.0	8.0	118.0	15.0	5.0	10.0	0.0	0.0	4.0
RXN-1126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	4.0	0.0	68.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-11277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-11283	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0
RXN-11291	6.0	6.0	0.0	7.0	72.0	5.0	26.0	10.0	0.0	0.0	5.0	0.0	0.0	5.0	0.0	0.0	8.0	0.0	30.0	16.0	12.0	10.0	12.0	0.0	22.0	109.0	0.0	0.0	0.0	0.0	8.0	0.0	14.0	0.0	8.0	0.0	0.0	6.5	4.0	35.0	68.0	4.0	20.0	0.0	0.0	10.0	0.0	0.0	4.0
RXN-11302	90.0	72.0	189.0	21.0	262.75	17.0	53.33	47.0	0.0	128.0	23.0	34.0	0.0	35.0	326.5	1.0	16.0	12.0	139.0	228.0	78.0	47.0	80.0	95.0	148.0	666.0	0.0	0.0	32.0	75.0	232.0	150.0	14.0	19.5	66.0	495.0	43.0	122.0	15.0	524.0	588.0	88.0	514.0	96.0	96.0	213.0	78.0	510.0	43.0
RXN-11313	0.0	22.0	19.0	0.0	29.0	4.0	0.0	0.0	0.0	0.0	11.0	9.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	16.0	3.0	0.0	17.0	20.0	116.0	0.0	0.0	6.0	5.0	39.0	50.0	0.0	6.0	24.0	59.0	9.0	0.0	1.0	72.0	59.0	28.0	94.0	22.0	12.0	13.0	6.0	90.0	13.0
RXN-11316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-11319	0.0	0.0	0.0	0.0	47.5	0.0	1.33	34.0	0.0	0.0	0.0	0.0	0.0	5.0	40.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	20.0	0.0	2.0	44.0	0.0
RXN-11322	12.0	0.0	0.0	14.0	86.0	0.0	52.0	20.0	0.0	0.0	10.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	32.0	6.0	20.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	8.0	70.0	136.0	8.0	40.0	0.0	0.0	20.0	0.0	0.0	0.0
RXN-11323	15.0	28.0	43.0	0.0	31.75	9.0	1.33	17.0	0.0	32.0	6.0	9.0	0.0	0.0	112.5	1.0	8.0	3.0	58.0	0.0	31.0	7.0	11.0	28.0	83.0	250.0	0.0	0.0	13.0	20.0	70.0	50.0	14.0	7.5	18.0	152.0	17.0	30.5	1.0	120.0	102.0	28.0	149.0	37.0	37.0	49.0	22.0	172.0	17.0
RXN-11326	15.0	28.0	43.0	0.0	31.75	9.0	1.33	17.0	0.0	32.0	6.0	9.0	0.0	0.0	112.5	1.0	8.0	3.0	58.0	0.0	31.0	7.0	11.0	28.0	83.0	250.0	0.0	0.0	13.0	20.0	70.0	50.0	14.0	7.5	18.0	152.0	17.0	30.5	1.0	120.0	102.0	28.0	149.0	37.0	37.0	49.0	22.0	172.0	17.0
RXN-11327	15.0	28.0	43.0	0.0	31.75	9.0	1.33	17.0	0.0	32.0	6.0	9.0	0.0	0.0	112.5	1.0	8.0	3.0	58.0	0.0	31.0	7.0	11.0	28.0	83.0	250.0	0.0	0.0	13.0	20.0	70.0	50.0	14.0	7.5	18.0	152.0	17.0	30.5	1.0	120.0	102.0	28.0	149.0	37.0	37.0	49.0	22.0	172.0	17.0
RXN-11328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-11332	30.0	0.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	80.0	0.0	0.0	6.0	50.0	0.0	0.0	0.0	22.0	22.0	0.0	50.0	0.0	0.0	0.0	30.0	46.0	0.0	0.0	0.0	0.0	150.0	0.0	48.0	0.0	72.0	86.0	0.0	86.0	0.0	0.0	72.0	28.0	76.0	0.0
RXN-11333	0.0	22.0	19.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	6.0	2.0	0.0	0.0	17.0	0.0	8.0	0.0	150.0	0.0	16.0	3.0	0.0	17.0	130.0	225.0	0.0	0.0	6.0	5.0	136.0	50.0	70.0	6.0	12.0	59.0	9.0	0.0	0.0	207.0	38.0	24.0	49.0	22.0	12.0	13.0	6.0	59.0	33.0
RXN-11335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-11342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-11344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-11346	21.0	28.0	52.0	7.0	74.75	9.0	27.33	27.0	0.0	32.0	11.0	9.0	0.0	10.0	125.5	1.0	8.0	3.0	58.0	61.0	34.0	17.0	23.0	28.0	83.0	250.0	0.0	0.0	13.0	20.0	70.0	50.0	14.0	7.5	26.0	152.0	17.0	30.5	5.0	155.0	180.0	32.0	169.0	37.0	37.0	59.0	22.0	172.0	17.0
RXN-11347	27.0	28.0	52.0	14.0	69.75	9.0	27.33	27.0	0.0	32.0	11.0	9.0	0.0	10.0	125.5	1.0	8.0	3.0	58.0	61.0	34.0	17.0	23.0	28.0	83.0	250.0	0.0	0.0	13.0	20.0	70.0	50.0	14.0	7.5	26.0	134.0	17.0	30.5	5.0	155.0	180.0	32.0	169.0	37.0	37.0	69.0	22.0	172.0	17.0
RXN-11348	6.0	6.0	0.0	7.0	72.0	5.0	26.0	10.0	0.0	0.0	5.0	0.0	0.0	5.0	0.0	0.0	8.0	0.0	30.0	16.0	12.0	10.0	12.0	0.0	22.0	109.0	0.0	0.0	0.0	0.0	8.0	0.0	14.0	0.0	8.0	0.0	0.0	6.5	4.0	35.0	68.0	4.0	20.0	0.0	0.0	10.0	0.0	0.0	4.0
RXN-11350	6.0	6.0	0.0	7.0	72.0	5.0	26.0	10.0	0.0	0.0	5.0	0.0	0.0	5.0	0.0	0.0	8.0	0.0	30.0	16.0	12.0	10.0	12.0	0.0	22.0	109.0	0.0	0.0	0.0	0.0	8.0	0.0	14.0	0.0	8.0	0.0	0.0	6.5	4.0	35.0	68.0	4.0	20.0	0.0	0.0	10.0	0.0	0.0	4.0
RXN-11351	90.0	72.0	189.0	21.0	262.75	17.0	53.33	47.0	0.0	128.0	23.0	34.0	0.0	35.0	326.5	1.0	16.0	12.0	139.0	228.0	78.0	47.0	80.0	95.0	148.0	666.0	0.0	0.0	32.0	75.0	232.0	150.0	14.0	19.5	66.0	495.0	43.0	122.0	15.0	524.0	588.0	88.0	514.0	96.0	96.0	213.0	78.0	510.0	43.0
RXN-11355	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-11363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-11364	0.0	0.0	0.0	0.0	0.0	10.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	5.0	13.0	0.0	0.0	0.0	60.0	0.0	3.0	10.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	28.0	0.0	0.0	0.0	8.0	0.0	0.0	12.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	8.0
RXN-11365	0.0	22.0	37.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	6.0	2.0	0.0	0.0	77.0	0.0	8.0	0.0	30.0	90.0	22.0	7.0	0.0	17.0	83.0	225.0	0.0	0.0	13.0	5.0	32.0	50.0	14.0	6.0	12.0	59.0	17.0	6.5	1.0	72.0	48.0	24.0	106.0	37.0	32.0	13.0	8.0	134.0	17.0
RXN-11368	27.0	28.0	52.0	0.0	16.0	9.0	1.33	0.0	0.0	32.0	6.0	9.0	0.0	0.0	104.0	2.0	8.0	3.0	58.0	45.0	31.0	7.0	11.0	28.0	83.0	250.0	0.0	0.0	13.0	20.0	70.0	50.0	14.0	9.0	18.0	170.0	17.0	30.5	1.0	132.0	112.0	28.0	149.0	37.0	37.0	49.0	22.0	172.0	17.0
RXN-11396	60.0	28.0	94.0	14.0	138.0	9.0	28.66	10.0	0.0	64.0	16.0	16.0	0.0	20.0	144.0	1.0	8.0	6.0	83.0	199.0	44.0	17.0	82.0	39.0	108.0	384.0	0.0	0.0	20.0	35.0	132.0	50.0	14.0	7.5	64.0	227.0	25.0	61.0	21.0	308.0	539.0	40.0	298.0	37.0	57.0	105.0	38.0	254.0	17.0
RXN-11407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	13.0	0.0	0.0	0.0	3.0	0.0	4.0	4.0	0.0	0.0	0.0	109.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	34.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-11455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	4.0	0.0	12.0	0.0	0.0	109.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	4.0	0.0	67.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-11474	15.0	22.0	43.0	0.0	38.0	4.0	0.0	34.0	0.0	32.0	6.0	9.0	0.0	0.0	144.0	0.0	8.0	3.0	28.0	0.0	16.0	7.0	11.0	28.0	36.0	359.0	0.0	0.0	6.0	20.0	62.0	50.0	0.0	6.0	36.0	134.0	9.0	37.0	1.0	144.0	132.0	32.0	170.0	22.0	17.0	49.0	20.0	128.0	13.0
RXN-11475	30.0	0.0	48.0	0.0	23.75	0.0	0.0	17.0	0.0	64.0	0.0	0.0	0.0	0.0	135.5	0.0	8.0	6.0	50.0	0.0	0.0	4.0	22.0	22.0	16.0	159.0	0.0	0.0	0.0	30.0	46.0	0.0	0.0	0.0	6.0	150.0	0.0	54.5	0.0	72.0	96.0	4.0	100.0	15.0	0.0	72.0	28.0	76.0	0.0
RXN-11476	90.0	250.0	283.0	35.0	407.25	60.0	106.66	91.0	0.0	64.0	80.0	90.0	0.0	35.0	670.0	4.0	16.0	6.0	200.0	289.0	241.0	106.0	82.0	192.0	420.0	2082.0	0.0	0.0	88.0	80.0	468.0	500.0	56.0	66.0	184.0	848.0	122.0	74.0	29.0	1097.0	1024.0	288.0	990.0	250.0	235.0	252.0	96.0	1121.0	146.0
RXN-11477	30.0	72.0	114.0	0.0	108.75	17.0	1.33	34.0	0.0	64.0	18.0	27.0	0.0	5.0	232.5	5.0	16.0	6.0	83.0	45.0	63.0	13.0	22.0	73.0	123.0	616.0	0.0	0.0	25.0	45.0	171.0	150.0	14.0	25.5	48.0	417.0	35.0	61.0	3.0	312.0	263.0	84.0	323.0	81.0	66.0	111.0	48.0	390.0	43.0
RXN-11478	36.0	72.0	114.0	7.0	135.5	17.0	27.33	44.0	0.0	64.0	28.0	27.0	0.0	10.0	260.0	2.0	8.0	6.0	86.0	45.0	62.0	23.0	22.0	73.0	123.0	507.0	0.0	0.0	25.0	45.0	147.0	150.0	14.0	21.0	48.0	363.0	35.0	54.5	2.0	302.0	240.0	84.0	300.0	81.0	66.0	121.0	48.0	359.0	43.0
RXN-11479	15.0	22.0	43.0	0.0	38.0	4.0	0.0	34.0	0.0	32.0	6.0	9.0	0.0	0.0	144.0	0.0	8.0	3.0	28.0	0.0	16.0	7.0	11.0	28.0	36.0	359.0	0.0	0.0	6.0	20.0	62.0	50.0	0.0	6.0	36.0	134.0	9.0	37.0	1.0	144.0	132.0	32.0	170.0	22.0	17.0	49.0	20.0	128.0	13.0
RXN-11480	90.0	250.0	283.0	35.0	407.25	60.0	106.66	91.0	0.0	64.0	80.0	90.0	0.0	35.0	670.0	4.0	16.0	6.0	200.0	289.0	241.0	106.0	82.0	192.0	420.0	2082.0	0.0	0.0	88.0	80.0	468.0	500.0	56.0	66.0	184.0	848.0	122.0	74.0	29.0	1097.0	1024.0	288.0	990.0	250.0	235.0	252.0	96.0	1121.0	146.0
RXN-11481	30.0	72.0	114.0	0.0	108.75	17.0	1.33	34.0	0.0	64.0	18.0	27.0	0.0	5.0	232.5	5.0	16.0	6.0	83.0	45.0	63.0	13.0	22.0	73.0	123.0	616.0	0.0	0.0	25.0	45.0	171.0	150.0	14.0	25.5	48.0	417.0	35.0	61.0	3.0	312.0	263.0	84.0	323.0	81.0	66.0	111.0	48.0	390.0	43.0
RXN-11482	36.0	72.0	114.0	7.0	135.5	17.0	27.33	44.0	0.0	64.0	28.0	27.0	0.0	10.0	260.0	2.0	8.0	6.0	86.0	45.0	62.0	23.0	22.0	73.0	123.0	507.0	0.0	0.0	25.0	45.0	147.0	150.0	14.0	21.0	48.0	363.0	35.0	54.5	2.0	302.0	240.0	84.0	300.0	81.0	66.0	121.0	48.0	359.0	43.0
RXN-11483	15.0	0.0	24.0	0.0	28.5	0.0	0.0	17.0	0.0	32.0	0.0	0.0	0.0	0.0	61.5	0.0	0.0	3.0	25.0	0.0	0.0	0.0	11.0	11.0	0.0	134.0	0.0	0.0	0.0	15.0	23.0	0.0	0.0	0.0	0.0	75.0	0.0	30.5	0.0	36.0	53.0	4.0	43.0	15.0	0.0	36.0	14.0	38.0	0.0
RXN-11484	21.0	28.0	52.0	7.0	55.5	4.0	1.33	54.0	0.0	32.0	6.0	9.0	0.0	0.0	147.0	1.0	8.0	3.0	28.0	45.0	33.0	23.0	23.0	28.0	61.0	250.0	0.0	0.0	13.0	20.0	62.0	50.0	0.0	7.5	26.0	152.0	17.0	37.0	5.0	108.0	143.0	28.0	158.0	37.0	32.0	59.0	22.0	172.0	13.0
RXN-11486	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-11496	6.0	28.0	19.0	7.0	0.0	4.0	1.33	0.0	0.0	0.0	6.0	9.0	0.0	5.0	30.0	0.0	0.0	0.0	3.0	16.0	25.0	13.0	12.0	17.0	20.0	116.0	0.0	0.0	6.0	5.0	63.0	50.0	0.0	6.0	20.0	59.0	9.0	6.5	4.0	152.0	127.0	24.0	68.0	22.0	12.0	23.0	6.0	59.0	13.0
RXN-11501	24.0	0.0	0.0	7.0	86.25	0.0	2.66	34.0	0.0	0.0	5.0	0.0	0.0	20.0	41.5	0.0	0.0	0.0	0.0	16.0	6.0	0.0	12.0	0.0	25.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	14.0	18.0	8.0	0.0	4.0	164.0	78.0	0.0	93.0	0.0	20.0	10.0	2.0	44.0	0.0
RXN-11569	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-11570	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-11572	0.0	0.0	0.0	0.0	4.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-11573	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	12.0	0.0	0.0	109.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	6.5	4.0	35.0	68.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-11574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.5	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-11576	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	5.0	13.0	1.0	0.0	0.0	0.0	16.0	0.0	0.0	12.0	0.0	0.0	218.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	1.5	8.0	0.0	0.0	6.5	4.0	0.0	79.0	4.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0
RXN-11577	0.0	0.0	0.0	0.0	4.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-11578	21.0	22.0	52.0	7.0	71.75	9.0	26.0	27.0	0.0	32.0	11.0	9.0	0.0	10.0	125.5	0.0	8.0	3.0	58.0	61.0	19.0	17.0	23.0	28.0	58.0	250.0	0.0	0.0	6.0	20.0	70.0	50.0	14.0	6.0	26.0	152.0	9.0	30.5	5.0	155.0	180.0	32.0	152.0	37.0	17.0	59.0	20.0	128.0	17.0
RXN-11586	21.0	28.0	52.0	7.0	74.75	9.0	27.33	27.0	0.0	32.0	11.0	9.0	0.0	10.0	125.5	1.0	8.0	3.0	58.0	45.0	34.0	21.0	11.0	28.0	83.0	250.0	0.0	0.0	13.0	20.0	70.0	50.0	14.0	7.5	18.0	152.0	17.0	30.5	1.0	155.0	112.0	32.0	169.0	37.0	37.0	59.0	22.0	172.0	17.0
RXN-11588	21.0	28.0	52.0	7.0	72.75	9.0	27.33	27.0	0.0	32.0	11.0	9.0	0.0	10.0	125.5	2.0	8.0	3.0	58.0	61.0	28.0	17.0	23.0	28.0	58.0	250.0	0.0	0.0	6.0	20.0	70.0	50.0	14.0	9.0	26.0	134.0	9.0	30.5	5.0	155.0	180.0	32.0	152.0	37.0	17.0	59.0	20.0	128.0	17.0
RXN-11589	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.5	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-11591	36.0	50.0	95.0	7.0	46.0	13.0	27.33	10.0	0.0	64.0	17.0	18.0	0.0	10.0	208.0	1.0	8.0	6.0	83.0	61.0	50.0	24.0	34.0	56.0	119.0	391.0	0.0	0.0	19.0	40.0	132.0	100.0	14.0	13.5	38.0	268.0	26.0	54.5	6.0	263.0	282.0	56.0	282.0	74.0	54.0	108.0	42.0	300.0	30.0
RXN-11592	15.0	22.0	43.0	0.0	66.75	4.0	27.33	27.0	0.0	32.0	6.0	9.0	0.0	5.0	125.5	0.0	8.0	3.0	28.0	0.0	25.0	17.0	11.0	28.0	61.0	250.0	0.0	0.0	13.0	20.0	62.0	50.0	0.0	6.0	12.0	134.0	17.0	30.5	1.0	120.0	102.0	28.0	169.0	37.0	37.0	49.0	22.0	172.0	13.0
RXN-11593	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
