pathway	1_demultiplex.bc1005--bc1101.hifi_reads	1_demultiplex.bc1007--bc1056.hifi_reads	1_demultiplex.bc1007--bc1096.hifi_reads	1_demultiplex.bc1008--bc1082.hifi_reads	1_demultiplex.bc1012--bc1065.hifi_reads	1_demultiplex.bc1015--bc1044.hifi_reads	1_demultiplex.bc1015--bc1082.hifi_reads	1_demultiplex.bc1020--bc1107.hifi_reads	1_demultiplex.bc1022--bc1059.hifi_reads	1_demultiplex.bc1024--bc1100.hifi_reads	2_demultiplex.bc1005--bc1083.hifi_reads	2_demultiplex.bc1007--bc1045.hifi_reads	2_demultiplex.bc1007--bc1075.hifi_reads	2_demultiplex.bc1008--bc1101.hifi_reads	2_demultiplex.bc1012--bc1101.hifi_reads	2_demultiplex.bc1015--bc1033.hifi_reads	2_demultiplex.bc1015--bc1060.hifi_reads	2_demultiplex.bc1020--bc1096.hifi_reads	2_demultiplex.bc1022--bc1056.hifi_reads	2_demultiplex.bc1024--bc1056.hifi_reads	3_demultiplex.bc1005--bc1035.hifi_reads	3_demultiplex.bc1005--bc1096.hifi_reads	3_demultiplex.bc1007--bc1035.hifi_reads	3_demultiplex.bc1007--bc1044.hifi_reads	3_demultiplex.bc1007--bc1056.hifi_reads	3_demultiplex.bc1007--bc1096.hifi_reads	3_demultiplex.bc1008--bc1035.hifi_reads	3_demultiplex.bc1008--bc1082.hifi_reads	3_demultiplex.bc1012--bc1035.hifi_reads	3_demultiplex.bc1012--bc1044.hifi_reads	3_demultiplex.bc1012--bc1065.hifi_reads	3_demultiplex.bc1012--bc1107.hifi_reads	3_demultiplex.bc1015--bc1035.hifi_reads	3_demultiplex.bc1015--bc1044.hifi_reads	3_demultiplex.bc1022--bc1035.hifi_reads	3_demultiplex.bc1022--bc1059.hifi_reads	3_demultiplex.bc1022--bc1100.hifi_reads	3_demultiplex.bc1024--bc1035.hifi_reads	3_demultiplex.bc1024--bc1089.hifi_reads	4_demultiplex.bc1005--bc1060.hifi_reads	4_demultiplex.bc1007--bc1096.hifi_reads	4_demultiplex.bc1008--bc1096.hifi_reads	4_demultiplex.bc1012--bc1096.hifi_reads	4_demultiplex.bc1015--bc1044.hifi_reads	4_demultiplex.bc1015--bc1082.hifi_reads	4_demultiplex.bc1015--bc1096.hifi_reads	4_demultiplex.bc1020--bc1065.hifi_reads	4_demultiplex.bc1020--bc1096.hifi_reads	4_demultiplex.bc1024--bc1044.hifi_reads
PWY-6185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9858156028368794	0.0	44.51492233878182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-621	8.174311926605505	0.0	13.621621621621623	7.636363636363638	48.23467230443975	0.0	1.9600401362866051	0.0	0.0	0.0	0.0	0.0	0.0	6.666666666666666	0.0	0.0	0.0	0.0	0.0	60.65217391304348	0.0	5.638758231420508	16.0	0.0	26.82828282828283	146.85628742514967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.444444444444446	0.0	0.0	13.327731092436974	5.333333333333333	88.14814814814815	74.50871080139372	0.0	25.315068493150687	0.0	0.0	13.93939393939394	0.0	0.0	0.0
PWY-6210	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.432432432432432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6263	10.120481927710845	0.0	0.0	0.0	19.179975785835005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.76152623211447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6269	0.0	0.0	0.0	0.0	53.18255111396398	0.0	0.0	21.26640926640927	0.0	0.0	0.0	0.0	0.0	5.106382978723404	44.92482280665739	0.0	0.0	0.0	0.0	0.0	8.596015194976355	6.148195865780568	0.0	0.0	0.0	170.73489100639603	0.0	0.0	0.0	0.0	39.44888531833701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	92.60954977195499	43.28887410123893	0.0	75.7524547499143	0.0	0.0	20.08412663272083	0.0	0.0	0.0
PWY-6277	25.200000000000003	33.6	62.400000000000006	8.4	93.38362314466532	10.8	32.74201180795365	33.87592901562263	0.0	38.4	13.2	10.8	0.0	12.631578947368421	150.9123344174788	1.1428571428571428	8.0	3.6000000000000005	69.6	73.19999999999999	40.546583850931675	20.027397260273972	27.600000000000005	33.6	96.72837632776934	288.1906825568797	0.0	0.0	15.266055045871559	23.999999999999996	84.0	60.0	16.8	8.936170212765958	30.64285714285714	181.65347885402457	20.027397260273972	36.00375939849624	5.999999999999999	186.00000000000003	214.28571428571428	37.859154929577464	200.84372990353697	42.81428571428571	43.44516129032258	70.80000000000001	26.317757009345797	204.49370277078089	20.4
PWY-6282	26.12903225806452	45.01818916734033	80.41293006839875	0.0	76.9169571229217	8.835418671799808	0.0	41.95972602739725	0.0	48.0	12.720134604598991	17.86764705882353	0.0	0.0	224.36691403049153	0.0	10.285714285714286	4.5	54.71289036835882	0.0	34.641652121246196	13.076795116967492	18.791666666666664	52.21809580130102	74.6172363986519	545.1675171764282	0.0	0.0	13.182423435419443	34.10526315789473	115.44093034563184	99.26470588235293	0.0	12.784590341833969	50.69387755102041	256.7587811429518	19.396029609690444	50.67788967727168	1.9004854368932038	252.17670274263176	221.57503820084278	60.68227424749164	276.7027536343358	46.45248742961744	36.64684807116163	86.78216808746	35.409836065573764	250.55081446609282	26.667368573918093
PWY-6317	10.115183246073299	0.0	18.714436248682826	10.181818181818183	86.75437858370698	0.0	4.73246220043618	24.326942983727385	0.0	0.0	0.0	0.0	0.0	9.6	0.0	0.0	0.0	0.0	38.52573865367043	61.280023693173405	8.14004376367615	8.53118712273642	17.5678391959799	0.0	29.714857428714353	0.0	0.0	0.0	0.0	0.0	15.006805669946683	0.0	0.0	0.0	14.362892223738063	0.0	0.0	11.355768015836244	4.705882352941177	0.0	130.888882835272	5.28	65.67744326313638	0.0	0.0	17.97332931515106	0.0	0.0	0.0
PWY-6353	10.598540145985401	0.0	0.0	9.24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65.14634495137409	0.0	0.0	0.0	0.0	0.0	0.0	9.984744469870327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.686230248306995	0.0	0.0	10.733494568906993	4.10919540229885	77.1132543954922	149.18905925983486	7.959798994974873	73.52330609077643	0.0	9.380695867184743	20.55134337228138	0.0	0.0	0.0
PWY-6383	8.949152542372882	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.447536877261342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.051612903225806	0.0	0.0	0.0	0.0	20.05078720162519	18.160237388724035	0.0	0.0	0.0	0.0	12.620320855614974	0.0	0.0	0.0
PWY-6385	21.434094540955723	27.003610108303256	54.52637293042614	7.368421052631581	75.84351591540144	8.005082592121981	28.125719021693193	27.75	0.0	33.68421052631579	10.999999999999998	9.411764705882351	0.0	11.111111111111112	126.82460112740442	0.0	8.0	3.1578947368421053	51.672437430982576	65.11751396173112	31.53275518532308	17.653846153846153	24.642117583505897	28.81266490765172	72.52559674781524	260.26837498681857	0.0	0.0	9.629629629629632	20.895522388059703	73.62835691596881	50.00000000000001	14.736842105263163	7.142857142857143	26.626506024096386	146.16910229645094	12.540983606557376	31.904990403071018	5.232558139534884	166.3604520520785	188.84875454444972	31.111111111111114	169.99664140672115	32.559999999999995	27.59060052219321	62.261736106639184	22.34169653524492	160.39323081244297	16.307097680955728
PWY-6386	22.185860382392175	26.86850545221296	55.61061130334486	7.636363636363638	75.74909317667871	7.3131801692865785	27.687703137394163	27.622119815668203	0.0	34.90909090909091	10.999999999999998	9.34054054054054	0.0	11.612903225806454	129.62890118158583	0.0	0.0	3.272727272727273	48.479170560703096	65.59206033791868	30.709601856248977	17.54140127388535	25.87364109027887	29.381165919282516	68.92045390515327	260.5396846341624	0.0	0.0	9.043478260869566	21.538461538461537	74.17604396048404	49.99999999999999	0.0	7.12871287128713	27.061224489795915	147.15796387520527	12.75	32.915841584158414	5.3999999999999995	167.85996110030564	195.7899671248936	31.07514450867052	174.87102521469882	32.39800995024875	25.851422979695013	64.64425005571651	22.868789808917196	159.60822791259665	16.217821782178216
PWY-6387	24.00866113316492	28.631578947368425	55.196794504865494	7.466666666666669	76.49381991136212	9.42056074766355	28.520997393020266	27.944055944055947	0.0	34.13333333333333	10.999999999999998	9.520661157024792	0.0	11.428571428571429	130.99447582997738	1.0	8.0	3.2000000000000006	63.06159056231625	66.23523738255591	32.863242293184825	17.8252427184466	25.089950727626903	29.023255813953494	73.66972153746632	262.96863554638077	0.0	0.0	10.064516129032258	21.132075471698116	77.25052073470933	50.0	14.933333333333337	7.5	26.787878787878782	147.13380397307503	12.75	32.276699029126206	5.294117647058823	169.46562315913488	194.2326418847522	32.0	172.67956911840992	37.0	28.923498015601478	63.13431008447945	23.015384615384612	170.45970149253733	17.414634146341463
PWY-6396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.343859649122807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6467	15.0	28.0	43.0	0.0	31.75	9.0	1.3300000000000003	17.0	0.0	32.0	6.0	9.0	0.0	0.0	112.50000000000001	1.0	8.0	3.0	58.0	0.0	31.0	7.0	11.0	28.0	82.99999999999999	250.0	0.0	0.0	13.0	19.999999999999996	70.0	50.0	14.0	7.5	18.0	152.0	17.0	30.5	1.0	120.0	102.0	28.0	149.0	37.0	37.0	49.0	22.0	172.0	17.0
PWY-6471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.757602085143354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6478	0.0	0.0	0.0	0.0	0.0	9.230769230769232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	21.92283343314227	0.0	0.0	0.0	35.2	0.0	5.37360472751149	8.998109640831759	0.0	0.0	57.51181102362204	0.0	0.0	0.0	0.0	0.0	11.636363636363637	0.0	16.000000000000004	0.0	0.0	0.0	10.879999999999999	0.0	0.0	19.39896373056995	0.0	0.0	55.58443430218592	0.0	0.0	0.0	0.0	0.0	10.879999999999999
PWY-6505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.190999169499303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6507	8.000000000000002	0.0	0.0	0.0	57.483279484699445	0.0	0.0	24.0	0.0	0.0	0.0	8.708423326133909	0.0	6.666666666666667	58.02277141641539	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.84364666981578	0.0	0.0	0.0	10.2	0.0	0.0	0.0	0.0	21.801526717557252	36.93984414419465	0.0	30.319148936170212	0.0	8.809523809523808	0.0	0.0	0.0	0.0
PWY-6519	25.85820895522388	0.0	72.37489597175549	0.0	61.491340733532255	0.0	0.0	34.24175638046328	0.0	46.93333333333333	0.0	0.0	0.0	0.0	200.98192299963432	0.0	9.777777777777779	4.3999999999999995	49.95246742246192	0.0	0.0	10.102279642178555	19.37068160597572	41.783290276712115	46.96214115930465	363.01487965868625	0.0	0.0	0.0	31.68	90.57955311733433	0.0	0.0	0.0	21.09084431777699	227.75284700067215	0.0	49.334457550179565	0.0	167.21936988502907	180.71633031004558	16.851063829787233	207.65437056647886	35.6388231307546	0.0	81.75643576237661	32.80296917863482	182.60868106155635	0.0
PWY-6545	14.640845070422534	0.0	0.0	0.0	11.75340572925431	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.25645651357311	0.0	0.0	0.0	11.477782867613376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9901477832512318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6572	0.0	0.0	0.0	0.0	5.352112676056338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6588	0.0	33.315035799522676	0.0	0.0	36.78121155275115	5.416666666666666	0.0	0.0	0.0	0.0	0.0	3.65402124430956	0.0	0.0	30.998727632914044	0.0	0.0	0.0	0.0	0.0	32.84621270084162	0.0	0.0	0.0	29.971830985915492	0.0	0.0	0.0	0.0	0.0	70.00386847195358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	134.23018736180612	82.45359540031914	0.0	86.3456028813883	0.0	0.0	0.0	0.0	0.0	6.738660907127431
PWY-6590	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.232370909461387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6608	8.949152542372882	0.0	0.0	8.615384615384617	46.64331371967997	7.278382581648524	0.0	0.0	0.0	0.0	0.0	9.764530551415797	0.0	5.714285714285714	57.70141345729837	0.0	0.0	0.0	40.901077375122426	24.1423487544484	5.619512195121952	13.44	15.884892086330934	0.0	35.5596265633257	179.81366578549992	0.0	0.0	0.0	0.0	39.67442135795892	0.0	16.0	4.752475247524752	22.588235294117645	60.26656710845623	10.421052631578949	9.813449023861171	4.848484848484849	81.56498159984505	155.04638109305762	7.432258064516129	93.37134569728516	0.0	8.80517289850998	17.557819828562184	0.0	0.0	6.950596252129471
PWY-6609	8.615384615384617	0.0	0.0	8.000000000000002	89.57975871313674	5.0	26.320214834706917	27.0	0.0	0.0	0.0	7.0	0.0	10.0	46.87525543799101	1.3333333333333333	0.0	0.0	34.11764705882353	19.951417004048583	3.789473684210526	10.0	15.884892086330934	0.0	25.37423312883436	0.0	0.0	0.0	0.0	0.0	26.285714285714285	0.0	14.0	2.0	10.418604651162791	42.51428571428571	8.0	8.091836734693878	4.571428571428571	52.716216216216225	108.49780639459648	4.0	64.08101265822785	0.0	6.249999999999999	14.72	0.0	0.0	4.0
PWY-6612	19.964788732394368	0.0	48.01443667132069	0.0	70.92682129298407	0.0	3.694971131876085	24.27157456241854	0.0	32.0	0.0	0.0	0.0	0.0	120.47059946017288	0.0	8.0	3.000000000000001	37.926202709014476	33.898697539797396	0.0	11.117406630479444	23.333333333333336	25.156167284277394	59.149841720398534	260.48362717183164	0.0	0.0	0.0	19.618528610354222	57.92247886843378	0.0	0.0	0.0	24.798115794284104	140.07942105614453	0.0	30.724900737379464	4.974093264248705	150.28129632391583	179.73787200411095	20.00578871201158	151.42361753990303	33.593947036569986	0.0	58.79732203304832	21.614035087719294	138.54740443605093	0.0
PWY-6628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109.23447816080953	0.0	0.0	0.0	0.0	0.0	0.0	13.289902280130294	0.0	0.0	58.95177740040668	295.27137005489095	0.0	0.0	0.0	0.0	35.59070622648364	0.0	0.0	0.0	0.0	0.0	0.0	22.68013347270473	0.0	0.0	73.32756549521689	0.0	80.32926706131259	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6630	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109.11958655534914	0.0	0.0	0.0	0.0	0.0	0.0	13.289902280130294	0.0	0.0	58.95177740040668	261.9595401044413	0.0	0.0	0.0	0.0	35.13460936557935	0.0	0.0	0.0	0.0	0.0	0.0	22.38767354738027	0.0	0.0	72.97780830448846	0.0	79.84852035831472	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6690	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.275862068965516	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6700	15.0	28.0	53.99148936170212	0.0	70.85663014125852	9.0	2.5365596650383813	21.727810650887577	0.0	32.0	11.0	9.0	0.0	0.0	130.2630185348632	1.0	8.0	3.0	58.0	55.59493670886076	31.69924812030075	8.206896551724139	12.65	28.0	83.0	250.0	0.0	0.0	13.0	20.0	70.0	50.0	14.0	7.5	20.916201117318437	152.0	17.0	30.5	1.25	137.42727574383366	126.5445564931056	32.0	153.54268292682926	37.0	37.0	51.16814159292036	22.0	172.0	17.0
PWY-6703	16.153846153846153	33.10152990264256	55.72830188679245	0.0	68.5115346923892	10.794069192751236	2.5365596650383813	18.73469387755102	0.0	32.0	8.280442804428045	13.89871244635193	0.0	0.0	127.34137959668611	1.1428571428571428	0.0	3.0	61.56815440289506	51.79245283018868	31.56089193825043	8.358208955223882	14.882352941176471	30.92024539877301	85.548814810182	291.7082917082917	0.0	0.0	9.632311977715878	21.05263157894737	92.10866200565725	57.14285714285714	16.0	8.852459016393443	17.838630806845966	168.21152006910808	12.51927616050354	30.5	1.6666666666666667	131.31507179920357	153.95151935158265	32.581818181818186	141.85931184402702	42.285714285714285	27.130564908342684	53.252830188679255	22.078853046594986	155.23154874549783	20.1410437235543
PWY-6708	21.976744186046513	26.03110209601082	55.913978494623656	0.0	6.210836074086897	5.63041385948027	0.0	0.0	0.0	32.0	6.891891891891892	9.339622641509436	0.0	0.0	122.19321148825063	2.1428571428571432	8.88888888888889	3.0000000000000004	37.40020470829069	57.33173076923077	24.51014094190444	9.661229611041406	12.281553398058254	30.288461538461544	57.518951673771	266.91948658109686	0.0	0.0	9.357748511636299	20.83333333333333	75.62814070351759	55.55555555555556	0.0	9.642857142857144	15.066079295154186	151.47040286391368	13.088755449535245	30.499999999999996	1.2000000000000002	148.2891169635941	132.27456258411846	31.111111111111114	152.90808904562488	39.98168498168498	26.304402558664506	52.34421364985164	21.62921348314607	151.20244935620516	15.483418963101354
PWY-6731	0.0	0.0	12.745236414961187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.905170301396716	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6737	21.0	13.569844789356985	29.810178817056396	9.333333333333334	42.167532109459366	0.0	1.9476102875513484	28.333333333333332	0.0	32.0	0.0	0.0	0.0	12.857142857142858	127.9848771266541	0.0	0.0	3.0	39.651162790697676	42.9395470099397	27.321881160236554	3.428571428571429	23.0	16.177136972193615	43.83296779406671	204.1837754903132	0.0	0.0	10.11111111111111	15.0	64.16666666666667	0.0	0.0	0.0	14.857142857142858	91.18736798365595	12.363636363636363	33.43703703703704	4.615384615384615	137.5722543352601	154.63345195729536	0.0	123.113643434972	0.0	27.706708268330733	50.50980392156863	16.0	117.77748234316574	0.0
PWY-6749	0.0	0.0	0.0	0.0	0.0	6.428571428571429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.87976704865678	0.0	0.0	0.0	0.0	0.0	34.78095238095238	0.0	0.0	0.0	0.0	0.0	14.757834757834758	0.0	14.0	0.0	9.483282674772038	0.0	0.0	0.0	0.0	0.0	57.4247491638796	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.476190476190476
PWY-6876	0.0	33.315035799522676	0.0	0.0	0.0	5.416666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.998727632914044	0.0	0.0	0.0	0.0	0.0	32.84621270084162	0.0	0.0	0.0	29.971830985915492	0.0	0.0	0.0	0.0	0.0	14.625985047484342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.7386609071274295
PWY-6891	0.0	0.0	0.0	0.0	47.82096792342593	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6892	0.0	0.0	0.0	0.0	71.668077083335	0.0	3.6902034783340896	29.956983930778744	0.0	0.0	0.0	0.0	0.0	0.0	77.48286650242717	0.0	0.0	0.0	0.0	0.0	14.192105876865671	0.0	0.0	0.0	47.76384283926567	0.0	0.0	0.0	11.067567567567568	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.45054945054945	0.0	0.0	0.0	0.0	0.0	78.8432839422752	0.0	31.49357601713062	0.0	5.1921331316187604	92.11843514568395	0.0
PWY-6895	0.0	0.0	0.0	0.0	56.195120247659446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6897	26.78740157480315	33.6	61.239669421487605	0.0	61.454450309613236	10.799999999999999	27.329999999999995	30.991304347826087	0.0	38.4	7.200000000000001	10.799999999999999	0.0	4.999999999999999	148.70962343096235	0.0	0.0	3.6000000000000005	69.6	61.0	39.5921052631579	18.729233459632763	25.78021978021978	33.6	93.46846846846846	284.156976744186	0.0	0.0	14.529411764705882	24.0	84.0	60.0	16.8	8.01980198019802	26.137566137566132	171.0557926471164	19.217391304347824	35.747311827956985	5.294117647058823	163.94348497360957	198.48648648648646	33.09090909090909	202.6957527468997	42.251612903225805	38.3616	63.07636363636363	26.150943396226413	200.5181347150259	20.400000000000002
PWY-6901	0.0	0.0	0.0	0.0	70.62535161496494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.665278749020786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.46682733182392	0.0	0.0	0.0	0.0	0.0	131.27824218783954	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6969	27.86899191833263	0.0	0.0	12.352941176470589	100.2428055915242	11.342704798836646	10.0898600422382	33.49616930096508	0.0	0.0	0.0	12.624100555606159	0.0	0.0	176.34278991670365	0.0	0.0	0.0	68.44577238481132	37.942929204815684	42.16564723560187	21.86508703687951	21.31295505144714	0.0	100.31731864208551	263.28450700216496	0.0	0.0	0.0	0.0	98.80908907354515	0.0	16.633663366336634	0.0	26.91031763339312	155.07245987509233	0.0	29.77119374968292	3.2085561497326203	223.0503027743836	197.8254100392087	34.34704830053667	211.40141633563863	0.0	32.28563796634316	69.3076585681525	0.0	0.0	21.009268795056645
PWY-7007	9.57983193277311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.30388692579505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.506493506493506	0.0	0.0	0.0	3.0638297872340425	64.42107575802653	110.451434670685	0.0	0.0	0.0	0.0	18.04365400161681	0.0	0.0	0.0
PWY-7046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.70813684745096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.909090909090908	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7090	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7094	21.30710969948693	0.0	0.0	0.0	84.86819227948314	9.043894359068739	68.32116788321167	29.374433363553944	0.0	0.0	17.22027591690985	12.882375753587251	0.0	0.0	100.38245358609035	0.0	0.0	0.0	14.815398247514032	0.0	23.40526440597581	43.87977505852733	0.0	0.0	60.302454450504825	389.7142824224793	0.0	0.0	0.0	0.0	103.32441914328756	0.0	0.0	3.806496199032481	26.052716421760035	46.75548702725723	0.0	0.0	3.730909090909091	199.38149562956417	211.64664869889043	19.84577522559475	230.02270091372296	31.69805610172839	12.217720067075184	24.15092765532662	0.0	0.0	9.897017140115334
